Date,AAPL,AMZN,BRK-B,GOOGL,JNJ,JPM,META,MSFT,NVDA,V
2020-05-06,72.5731201171875,117.56300354003906,172.3800048828125,66.68022155761719,124.4883804321289,76.70558166503906,206.65524291992188,173.02117919921875,7.407041549682617,170.89923095703125
2020-05-07,73.32388305664062,118.38050079345703,173.47999572753906,67.86224365234375,124.076416015625,77.50432586669922,209.4209442138672,174.02593994140625,7.583143711090088,174.6655731201172
2020-05-08,75.06913757324219,118.98049926757812,176.8300018310547,68.60863494873047,125.00956726074219,78.77043151855469,210.50146484375,175.0496063232422,7.772928714752197,176.9311065673828
2020-05-11,76.25038146972656,120.44999694824219,174.63999938964844,69.56266021728516,125.35424041748047,76.4506607055664,211.32421875,177.00221252441406,8.024648666381836,175.46856689453125
2020-05-12,75.37897491455078,117.84750366210938,172.80999755859375,68.1546630859375,123.6980972290039,73.95243835449219,208.27105712890625,172.9927978515625,7.7629780769348145,171.558837890625
2020-05-13,74.46881103515625,118.39600372314453,170.57000732421875,66.82394409179688,123.68971252441406,71.40322875976562,203.31459045410156,170.37667846679688,7.740593433380127,169.56716918945312
2020-05-14,74.92634582519531,119.44249725341797,170.92999267578125,67.2467041015625,124.11845397949219,74.36880493164062,205.00967407226562,171.11602783203125,7.989824295043945,173.21530151367188
2020-05-15,74.48334503173828,120.48899841308594,169.25,68.0495834350586,126.47235107421875,72.99224853515625,209.04425048828125,173.60885620117188,8.447741508483887,175.6953125
2020-05-18,76.23826599121094,121.31300354003906,175.4600067138672,68.65026092529297,126.53961944580078,76.85853576660156,211.33416748046875,175.26760864257812,8.705928802490234,183.2501220703125
2020-05-19,75.79772186279297,122.46649932861328,172.49000549316406,68.11600494384766,125.27861022949219,75.34599304199219,214.9920196533203,174.0543975830078,8.760899543762207,181.3159637451172
2020-05-20,77.2718505859375,124.89700317382812,176.02000427246094,69.83872985839844,124.15206909179688,77.60629272460938,227.9680938720703,176.46864318847656,8.924564361572266,185.62474060058594
2020-05-21,76.69574737548828,122.33699798583984,174.94000244140625,69.71929168701172,123.33662414550781,76.62059020996094,229.3756866455078,174.3489990234375,8.730803489685059,182.5224151611328
2020-05-22,77.1895523071289,121.84400177001953,174.92999267578125,70.04093170166016,122.21073913574219,76.02578735351562,232.86508178710938,174.42501831054688,8.98052978515625,182.75225830078125
2020-05-26,76.66670227050781,121.09300231933594,180.33999633789062,70.44386291503906,122.3716049194336,81.42159271240234,230.1786651611328,172.58106994628906,8.673591613769531,185.01193237304688
2020-05-27,77.00074768066406,120.51950073242188,185.77000427246094,70.38983154296875,122.65094757080078,86.13764190673828,227.1453094482422,172.80921936035156,8.482068061828613,184.6289520263672
2020-05-28,77.03462219238281,120.05500030517578,185.10000610351562,70.28873443603516,124.41168212890625,84.85453033447266,223.49732971191406,172.41949462890625,8.444015502929688,186.00775146484375
2020-05-29,76.9595947265625,122.11849975585938,185.5800018310547,71.04602813720703,125.9184799194336,82.68771362304688,223.13055419921875,174.17796325683594,8.830544471740723,186.94618225097656
2020-06-01,77.90603637695312,123.552001953125,183.83999633789062,71.11293029785156,124.597900390625,83.78385925292969,229.8911895751953,173.7787322998047,8.76164436340332,186.09397888183594
2020-06-02,78.26668548583984,123.62049865722656,185.94000244140625,71.48165893554688,125.49520874023438,84.06427001953125,230.6941375732422,175.75576782226562,8.780548095703125,188.0185546875
2020-06-03,78.69757080078125,123.91999816894531,190.82000732421875,71.33000946044922,125.83377075195312,88.60186004638672,228.1564178466797,176.1834716796875,8.725081443786621,188.50692749023438
2020-06-04,78.0197982788086,123.02999877929688,192.0500030517578,70.09346008300781,124.20852661132812,90.44578552246094,224.32012939453125,173.86422729492188,8.726078033447266,185.4141082763672
2020-06-05,80.24187469482422,124.1500015258789,200.66000366210938,71.36815643310547,124.69105529785156,94.51603698730469,228.7611083984375,177.93234252929688,8.878868103027344,191.1305389404297
2020-06-08,80.71630096435547,126.2030029296875,201.55999755859375,71.76564025878906,124.2424087524414,96.40242767333984,229.38563537597656,179.0349578857422,8.764399528503418,191.12094116210938
2020-06-09,83.26517486572266,130.04299926757812,196.07000732421875,71.96586608886719,123.55672454833984,93.9297103881836,236.59234619140625,180.40365600585938,9.004288673400879,190.62303161621094
2020-06-10,85.40737915039062,132.37249755859375,191.50999450683594,72.5913314819336,125.11429595947266,90.12287902832031,234.66925048828125,187.0951385498047,9.323559761047363,191.96356201171875
2020-06-11,81.30695343017578,127.89800262451172,178.02000427246094,69.47891998291016,119.24797058105469,82.60273742675781,222.47630310058594,177.04844665527344,8.755691528320312,180.85635375976562
2020-06-12,82.00889587402344,127.2509994506836,181.2100067138672,70.02507781982422,120.33149719238281,84.86302185058594,226.59019470214844,178.4456329345703,8.891313552856445,184.0927276611328
2020-06-15,83.02310943603516,128.63400268554688,181.5500030517578,70.41262817382812,119.56964874267578,86.03563690185547,230.47605895996094,179.58624267578125,9.131448745727539,183.6139373779297
2020-06-16,85.22341918945312,130.7635040283203,182.3000030517578,71.68783569335938,122.28692626953125,86.72394561767578,233.5986328125,183.98703002929688,9.026686668395996,184.68643188476562
2020-06-17,85.10482025146484,132.0489959716797,180.86000061035156,71.9886703491211,121.91447448730469,84.53163146972656,233.47967529296875,184.62384033203125,9.193411827087402,185.33749389648438
2020-06-18,85.13870239257812,132.69900512695312,180.72999572753906,71.07575225830078,121.39810943603516,84.0727767944336,233.88613891601562,186.60086059570312,9.175495147705078,185.67269897460938
2020-06-19,84.65216064453125,133.75050354003906,179.72000122070312,70.60591888427734,121.753662109375,83.11257934570312,236.71128845214844,185.48880004882812,9.218545913696289,184.03526306152344
2020-06-22,86.86698913574219,135.6909942626953,180.1699981689453,71.8954849243164,121.38119506835938,82.21185302734375,237.1375732421875,190.6405029296875,9.48282241821289,186.67807006835938
2020-06-23,88.72114562988281,138.2205047607422,181.00999450683594,72.55562591552734,120.93255615234375,83.21456146240234,240.1312713623047,191.91412353515625,9.406425476074219,189.5601806640625
2020-06-24,87.155029296875,136.72000122070312,177.52999877929688,71.00537872314453,118.35916137695312,80.4359130859375,231.98284912109375,188.04566955566406,9.192914009094238,183.27886962890625
